,Company,Review,Date,Rate
935,paddypower,Not great odds. not enough information on horse races and form. other betting apps are alot better.,2019-06-28 09:07:42,3
936,paddypower,"Avoid this app !! It randomly blocks you from all promotions / free bets. When contacting customer service, they keep saying its business decisions. Rubbish betting company!!!!",2021-03-08 14:45:08,1
937,paddypower,Changed my service provider and paddy Power puts me in Germany not in the uk so can't open the app and lost my money.,2023-01-13 09:20:34,1
938,paddypower,"Can't get the app to load when data roaming, only works with strong Wi-Fi. Irritating",2018-11-24 12:11:01,2
939,paddypower,Used to be good but I can't log in with my fingerprint anymore and it restarts my phone. Only app to do this.,2022-07-08 13:59:53,1
940,paddypower,Poor customer service. I have had £585 TAKEN WITHOUT MY CONSENT and you've done little to nothing to resolve the issue. On top of that you failed to let me place the £5 free bet I had earnt on the Wales v Turkey game this evening.,2021-06-16 15:02:35,1
941,paddypower,"1 of the better betting apps, very rarely goes down very quick and easy to use ! Excellent",2022-03-07 14:58:26,4
942,paddypower,"This is a bit of a joke tbh since the last update, obviously Saturday bets can't be done and also being the busiest day of the week with no communication on this whatsoever being fixed!! Certainly going to look funding an account somewere else if this keeps up!!",2018-12-15 12:52:20,1
943,paddypower,Mostly works OK but when placing many bets the bet page freezes after one bet. Then I have to back and re_engage the page. Richard,2018-11-12 10:16:50,5
944,paddypower,"Bet what you can afford only , don't spend others money. Xx it's abetting site with lots of free promotions to earn a little back. Xq",2022-09-08 10:29:27,5
945,paddypower,Defaults to the Italian login site for some reason so I can't use it ... this is on Vodafone in the UK ... have free bets I can't use ... not happy,2019-02-05 14:36:46,1
946,paddypower,Lovely friendly site with great odds. Really enjoy their free bets. Customer service if ever needed are very efficient!,2021-06-13 08:44:55,5
947,paddypower,lI've uninstalled and reinstalled app but still not working. been like this days now. long time account holder definitely moving away now,2019-01-27 07:11:00,1
948,paddypower,If you want to lose your money this is the site you need to use...hahaha.just deposit and let paddy Power bank it over and over again...ridiculous casino on a huge level..how this ain't regulated and checked I don't know.,2022-04-14 17:40:17,1
949,paddypower,A great site,2023-01-25 02:39:03,5
950,paddypower,"No issues whatsoever with either app or team, however poker is suspicious to say the least spoils the enjoyment when you can see its rigged.",2022-03-04 07:44:56,3
951,paddypower,"As an ex gambler I get quite frustrated with the amount of gambling ads I receive on YouTube. You people are the scum of the Earth and I hope you die alone, scared and suffer a great deal of pain.",2019-04-10 10:13:32,1
952,paddypower,Its saying I have to update. Click the update and nothing happens...cant use app. Not impressed a s can't access my balance,2021-03-29 12:28:19,1
953,paddypower,"Fast easy to use app, good informative and visually pleasing. Look no further for a betting app.",2021-01-08 13:25:15,5
954,paddypower,"Could you please improve your app, its always playing up, it doesn't respond alot of the time.cant log in sometimes.",2021-03-08 06:00:33,2
955,paddypower,"Brilliant app, super fast and Paddy Power are the quickest to settle bets - A benchmark for others to follow.. Excellent 👍👍👍",2019-07-14 06:50:18,5
956,paddypower,App is hit and miss if it opens anymore. Just hangs and doesn't most times.,2019-09-22 11:05:23,2
957,paddypower,"Having only joined PP in the last few months or so, I can say that despite losing, I have enjoyed my experience. Compared to Ladbrokes & Hills, with whom I had many disputes and felt used by them. PP is easy to use and understand. On the rare occasion there has been a query, your advisors are more helpful, making the utmost effort and give simple & clear advice with great speed. Your promotions are second to none and I genuinely feel my custom is appreciated. Wish I had joined sooner.",2019-08-07 10:30:39,5
958,paddypower,"Very slow to understand, why is it not like a lotto betting slip to mark 3 draws, have to go out of slip to keep repeating draws over and over",2020-04-03 16:22:28,3
959,paddypower,The view bet receipt option has been removed for some reason? This was a great option to be able to view your whole bet in one screenshot. Bring it back!,2021-02-20 07:19:43,3
960,paddypower,Optional as it's gamling but have a great experience really great user experience and its a great place to have fun,2021-09-06 20:26:01,5
961,paddypower,"It's easy to youse, fun so much choices always something to play. Responsibly of course. 👍 thank you",2022-03-06 09:18:58,5
962,paddypower,"Not had a problem, but would like some more free games to play, like the golf, basketball and the football",2022-08-11 12:10:20,5
963,paddypower,The app is great for doing my bets on horses the lottery and more and the promotions paddy power does is class the paddy drop everything so thanks for the app,2021-05-07 11:34:21,5
964,paddypower,Really fun way to bet on this app. Plenty of options and a fun time can be had for small stakes.,2018-12-07 13:57:20,5
965,paddypower,"Have been away on holiday in Spain wasn't able to use the app to place a bet,don't understand why it's not like it's a new account, seems paddy's happy to take your money the rest of the year, it clearly knows where the account holder is from, so I don't see the reason why ?? Ps. Please sort this out???",2021-06-02 14:45:31,4
966,paddypower,"Easy to place bets and Tex bets are very quick,no need to write the horses name down just the number,time and stake.Great site.",2019-05-30 08:11:19,5
967,paddypower,"Navigation on this app is horrendous, can be difficult to get to an event that isn't 'featured'",2021-06-12 05:48:32,2
968,paddypower,"An easy to use site and able to set account up with minimal hassle, unlike a lot of other sites!!!",2022-05-01 07:37:16,5
969,paddypower,"Best betting company imo, awesome loyalty bonuses & frequently give out free bets. Also cash withdrawal within a couple hours. A*!",2021-06-16 17:42:37,5
970,paddypower,Spot on no probs. Keeps getting better the more you play. The game evolves around your style of play. Nice one,2021-06-03 08:16:31,5
971,paddypower,Can't log on since 15/12. Main screen appears to just freeze. Sort it out or I'll go elsewhere,2018-12-16 05:50:29,2
972,paddypower,I highly recommend not to download this app. fake advertisement of free bets you won't get only to make deposit bet365 all the way,2023-01-14 06:39:18,1
973,paddypower,"Compared to other betting apps, this is difficult to navigate and cluttered.",2022-10-16 02:47:03,2
974,paddypower,Not easy to use. Used to go through racing post and was easy plus fun. Now not at all good.,2022-01-14 13:56:19,1
975,paddypower,Uncle paddy good wit free bets and beat the drop,2023-01-25 14:17:56,4
976,paddypower,A lot of options for betting but they make too many mistakes and then force you to pay the money back after giving it to you plus customer service is the worst I've seen,2021-03-21 15:09:41,1
977,paddypower,Bet builders dont show what selection has a won correctly. Has happened for such a long time very frustrating.,2022-09-04 13:03:20,1
978,paddypower,"Best online betting shop, free to play games, best odds",2023-01-30 07:14:50,5
979,paddypower,Simple app to use for an occasional punter like me. I'm sure there are lots of features that I don't use or don't know how to but it's good for me.,2018-10-21 02:09:24,5
980,paddypower,"App not working properly, it won't give you all the horse racing results, only partial races at certain venues.",2021-10-05 22:45:13,1
981,paddypower,It is a good betting app but it never lets you cash out on your bets very frustrating,2022-11-27 12:58:24,2
982,paddypower,Defo the worst off all the gambling providers. Hardly any football matches and terrible odds.,2022-12-05 06:09:21,1
