,Company,Review,Date,Rate
348,r888,"I HAVE JUST READ ABOUT 15 REVIEWS AND THEY ARE RANDOM,NOT IN ANY PARTICULAR ORDER OR CATEGORY BUT *****EVERY SINGLE REVIEW SAID THEY WON NOTHING AT ALL.NOT ANY AMOUNT. AT ANY TIME.OH,SORRY SOMEBODY WON """"""""""12""""""""PENCE"""""""".WOW.Somehow,I've made up my mind to give this a miss.THANKS 888CASINO.You have done a very good job of reminding me why I should continue to Steer Well Clear of All These Sites and Thier Generous Offerings. NO WAY.Thanks",2021-01-17 10:01:25,1
349,r888,I keep getting logged out in the middle of the game. then i can.t log back in. saying to contact support. 3 times it hapened. fix your things!,2022-01-25 06:45:21,1
350,r888,Just run away! They are just looking for stupid reasons not to pay your winnings. After sending requested documents they asking for others. Thumbs down,2022-01-27 11:30:13,1
351,r888,"Scandalous, hold on to your winnings too long before processing. other sites winnings requests are back in your accounts within 3 hours, even at weekends. If others can do this why can't 888? took £750 deposit but when I withdrew £100, they insisted on access to view my bank account, p60 and 3 months bank statements, through a third party before they would release my funds, still waiting,even though I have withdrawn funds in the past and been with them a while.Please please avoid 888,.",2021-07-25 10:51:01,1
352,r888,"Awesome but im not able to play in moderation so sorry but have to leave peoples, it was great whilst it lasted 💯%♥️👌",2023-01-16 14:39:37,5
353,r888,"The website didn't work properly.If you want to change the game,it not allowed to go back home and choose another game.Sorry but make sure this will work properly,otherwise we can't trust on it",2022-04-13 16:30:11,2
354,r888,"Downloaded, installed, registered and deposited. Managed a couple of spins but ever since just tells me it won't load and app csnt be used in my country!",2021-06-04 03:07:33,1
355,r888,"The games are rip offs of other sites, the minimum deposit is 30.00 and the bonuses are a total disappointment I won't be depositing again",2023-01-25 20:17:11,1
356,r888,Uninstalled. It's ridiculously buggy and keeps freezing and kicking me out mid game. Unable to withdraw so pointless and clearly a money scam,2020-03-28 16:21:42,1
357,r888,"Avoid at all costs, app barely functions, very quick to take your money, after that don't expect to even play a game",2019-05-01 04:21:47,1
358,r888,Good Gaming but was hard to easily withdraw money 💰 and there were penalties for doing so. Like losing bonuses. ..,2022-07-23 18:42:30,4
359,r888,"I signed up and was expecting 30 free spins but never got any, wanted me to deposit money wvwn though the promorion said no deposit required.... false advertising",2019-04-25 04:57:31,1
360,r888,It's a scam with the 88 bonus play never got it credited and when contacted you get in a loop with automated emails uninstalling now,2021-07-08 05:11:16,1
361,r888,"Worst app I've ever downloaded. Did not receive the free £88 welcome offer, had no responses to my emails even when I wanted to close my account",2019-08-30 11:07:27,1
362,r888,"The bonus SMS at the start sends you to an unsecure site, which has been blocked and will not open. Better to avoid",2021-08-22 19:35:56,1
363,r888,Very easy to use abd navigate. Money is safe in your account down to the various checks prior to playing or depositing.,2018-12-25 02:55:57,5
364,r888,Do not sign up for this for free spins. Everytime I went into a table an error occurred and it still took my money.,2019-02-28 19:04:08,1
365,r888,"Opened a new first time account, and they immediately suspended it stating I had already had accounts with them and had addiction issue's and were permanently withholding the £40 I deposited with them. Utter charlatans and thieves, they are keeping my money and refusing a refund. NO NOT USE THIS COMPANY, as opening an account is a gamble it it self. TOTAL SCAMMERS",2020-05-30 14:38:03,1
366,r888,"okay app but the payout and promotions are pretty weak, even with sensible withdraws you're still leaving with a negative profit from design I feel.",2022-08-26 13:18:47,1
367,r888,Good way of throwing money away deposited 30 first time player ever of slots and lost the lot didn't expect that when I've see friends have good results off other apps oh well lesson learned,2020-12-21 23:40:36,1
368,r888,"robbed me of 8k but can't say some of the 888 blackjack tables don't throw money at me sometimes. all those trips, BJs, perfect pairs, for nothing.... if you sign up and play black jack you need to: not deposit after losing your first balance (£3k+ gone in night because of this) and don't gamble in the evening (there is no such this as late night printing, they do you every time when I've made profit during the day and want to play again in the evening)",2022-03-25 03:00:04,5
369,r888,"Crazy casino , labbrokes awlays is better. I lost over 800 euro for nothing. Wasting time and money. No recommending for this casino",2021-04-03 18:57:39,1
370,r888,Terrible the promotion are bull...it takes 3 days for a withdrawal...and not many wins....the last game I played (stack..em) I had £25 on a 20p spin so that's 150 spins and a 4p win on the last spin what a rip,2022-01-20 07:49:21,1
371,r888,I downloaded it after a seeing an advert for the app saying 30 free spins when you download it . PPPFFFFTTT what a joke it is no free spins until ID is sent to them and won't pay any winnings unless ID verified but will happily take deposits without any need for ID verification. So will happily take your money without queries but won't pay you any winnings unless ID verified HHMMM 888 or nine nine nine translate from German you no no no,2020-03-09 16:51:46,1
372,r888,"Is funny, when you put money to play, they take it instantly from your card but when you withdrawal the have to process and seems they ard very lazy when it comes to that, just send the godamn money. And yeah...no live chat, vety serious company",2021-02-08 06:39:12,1
373,r888,"Received a big win, but the game reset during and the win was lost.",2023-02-10 21:13:21,1
374,r888,It's very good stay in between your limit don't over spend very good experience so far last review was because I'm inpatient 🤣🤣,2023-02-03 16:16:54,5
375,r888,"Poor, signed up. Applied for the bonus via text link then was temporarily logged out and can't login now. What's What's point?",2021-07-21 05:36:35,1
376,r888,Absolutely ridiculous your free spins are a scam tells you turn your phone on it's side but refuses to recognize that your doing it so you can't use free spins,2020-03-17 07:13:19,1
377,r888,"Rubbish, gave me £88 welcome bonus but took it off me after i had used £30. Also i only won £6 with this so just shows its not worth putting your own money on it!",2020-01-02 04:35:16,1
378,r888,Always says I've got no internet when clearly I have because I can open every other app on my phone. Even uninstalled it and reloaded but still the same.,2020-04-16 20:19:33,1
379,r888,888 and 777 casino are not working in the UK its making me mad to all the new customers who are thinking of signing up don't go the bookies were if their is a problem they can help face to face all I'm waiting for is the both casinos to sort this issue out,2021-06-06 05:52:44,1
