Date,Review,Rate,Company
2022-09-26,Lending club was extremely accommodating.  I recommend them.,5,LendingClub
2022-10-04,Lending Group was very helpful at the right time. Glad I gave it a shot! Very fair,5,LendingClub
2022-09-09,"You guys are great, I have retired and have tried to do in the past 15 years what most people do in their adult lifetime. And I have fairly succeeded, there is a bit left that due to you, I am ahead of my goals. Thank you so much for your speediness and accuracy of your statements. Again, THANK YOU, Pat G Rose",5,LendingClub
2022-09-26,"Excellent, expeditious service.",5,LendingClub
2022-09-16,"VEry good , fast and easy.",5,LendingClub
2022-09-27,"Working with LendingClub was seamless, no long drawn out wait time, it was so simple that I thought this was not a real process, I was waiting for some kind of pull back with regards to my approval, but that was not the case. THANK you LendingClub for being the REAL DEAL!!",5,LendingClub
2022-09-24,I want to thank lending club for helping me pay down my current credit card debt by helping to consolidate my debts together. All my bills were paid diligently and I couldn't be happier with the accurate and just work from lending club. Thanks again,5,LendingClub
2022-09-19,Great to work with - speedy with processing,5,LendingClub
2022-09-23,"Awesome experience! Very helpful, expedient contact with representative and fast response once application was complete.",5,LendingClub
2022-09-26,"This will be my second time getting personal loans with Lending Club. The process was very simple, easy and very quick. I used the funds to reconsolidate my credit cards debt. I do recommend them very highly.",5,LendingClub
2022-09-27,"Date of experience: September 27, 2022",5,LendingClub
2022-09-30,My experience was fabulous. I would recommend them to anyone. It was smooth.,5,LendingClub
2022-10-02,Easy to apply and fast approval. Really good rates too!,5,LendingClub
2022-09-19,Lending ClubThank you!You assistance in my situation was very helpful and has led me to a stress free transition! I appreciate you help and understanding of that situation and as usual you came through with flying colors!A++ your help and support team are very helpful and much appreciated!,5,LendingClub
2022-09-26,It was so easy and fast didn't have to wait and it helped me with my credit card debt anyone that's thinking about going with Lending Club they should they're a great company great reviews.,5,LendingClub
2022-09-22,I APPLIED FOR A LOAN AND LENDING CLUB WAS RIGHT THERE WHEN I NEEDED THEM VERY POLITE AND VERYHELPFUL THANK YOU SO MUCH LENDING CLUB YOU ARE THE BEST.,5,LendingClub
2022-09-23,The loan process was very easy.Loan in bank account within 2 days. Thank you lending club Lynn,5,LendingClub
2022-09-27,Quick fast and gave me what I needed! Consolidated by Credit card  debt. I'll be making less payments with them then trying to pay each one off. Thank you!Applied on a Thursday left over money hit my account the next day. My cards were paid on Tuesday.,5,LendingClub
2022-09-29,LendingClub was fast and professional with granting me the loan I requested. The terms of the agreement were very reasonable and affordable. I would recommend LendingClub to everyone I know.,5,LendingClub
2022-08-30,"As always, Lending Club makes it easy and fast to apply for a loan, get approved, and get my money.",5,LendingClub
